cf_id,contact_id,company_name,description,goal,pledged,outcome,backers_count,country,currency,launched_date,end_date,staff_pick,spotlight,category & sub-category,category,subcategory,subcategory_id
2647,6036,"Le, Burton and Evans",Balanced zero-defect software,7700,7700,failed,117,US,USD,2020-12-25 06:00:00+00:00,2021-12-02 06:00:00+00:00,False,True,theater/plays,theater,plays,subcat4
565,2368,Briggs PLC,Distributed context-sensitive flexibility,82800,82800,canceled,58,US,USD,2021-03-23 05:00:00+00:00,2021-04-14 05:00:00+00:00,False,True,film & video/drama,film & video,drama,subcat7
2713,1501,Hudson-Nguyen,Down-sized disintermediate support,1800,1800,successful,50,US,USD,2020-04-07 05:00:00+00:00,2021-02-14 06:00:00+00:00,False,False,publishing/nonfiction,publishing,nonfiction,subcat10
558,4351,Hogan Ltd,Stand-alone mission-critical moratorium,9600,9600,failed,115,US,USD,2021-05-10 05:00:00+00:00,2021-12-17 06:00:00+00:00,False,False,games/mobile games,games,mobile games,subcat21
698,3096,"Hamilton, Wright and Chavez",Down-sized empowering protocol,92100,92100,failed,326,US,USD,2021-01-14 06:00:00+00:00,2021-07-07 05:00:00+00:00,False,True,technology/wearables,technology,wearables,subcat9
321,6162,Bautista-Cross,Fully-configurable coherent Internet solution,5500,5500,successful,186,US,USD,2020-10-18 05:00:00+00:00,2021-05-05 05:00:00+00:00,False,False,film & video/documentary,film & video,documentary,subcat5
1302,1433,Jackson LLC,Distributed motivating algorithm,64300,64300,successful,1071,US,USD,2020-05-07 05:00:00+00:00,2021-03-21 05:00:00+00:00,False,False,technology/web,technology,web,subcat3
1410,2720,Figueroa Ltd,Expanded solution-oriented benchmark,5000,5000,successful,117,US,USD,2021-05-26 05:00:00+00:00,2021-11-24 06:00:00+00:00,False,False,technology/web,technology,web,subcat3
2465,5251,Avila-Jones,Implemented discrete secured line,5400,5400,successful,70,US,USD,2020-12-03 06:00:00+00:00,2021-11-25 06:00:00+00:00,False,False,music/indie rock,music,indie rock,subcat8
377,1797,"Martin, Lopez and Hunter",Multi-lateral actuating installation,9000,9000,successful,135,US,USD,2021-02-07 06:00:00+00:00,2021-04-20 05:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
1882,1656,Fields-Moore,Secured reciprocal array,25000,25000,successful,768,CH,CHF,2021-01-28 06:00:00+00:00,2021-11-21 06:00:00+00:00,False,False,technology/wearables,technology,wearables,subcat9
822,1346,Harris-Golden,Optional bandwidth-monitored middleware,8800,8800,canceled,51,US,USD,2020-09-15 05:00:00+00:00,2021-02-01 06:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
2730,2989,"Moss, Norman and Dunlap",Upgradable upward-trending workforce,8300,8300,successful,199,US,USD,2021-08-21 05:00:00+00:00,2021-11-15 06:00:00+00:00,False,True,theater/plays,theater,plays,subcat4
2198,5629,"White, Larson and Wright",Upgradable hybrid capability,9300,9300,successful,107,US,USD,2020-04-19 05:00:00+00:00,2021-02-15 06:00:00+00:00,False,False,technology/wearables,technology,wearables,subcat9
2757,3456,"Payne, Oliver and Burch",Managed fresh-thinking flexibility,6200,6200,successful,195,US,USD,2020-09-08 05:00:00+00:00,2021-04-16 05:00:00+00:00,False,False,music/indie rock,music,indie rock,subcat8
2588,3229,"Brown, Palmer and Pace",Networked stable workforce,100,100,failed,1,US,USD,2021-01-21 06:00:00+00:00,2021-07-11 05:00:00+00:00,False,False,music/rock,music,rock,subcat2
1090,2277,Parker LLC,Customizable intermediate extranet,137200,137200,failed,1467,US,USD,2021-12-02 06:00:00+00:00,2022-01-12 06:00:00+00:00,False,False,music/electric music,music,electric music,subcat6
64,1276,"Bowen, Mcdonald and Hall",User-centric fault-tolerant task-force,41500,41500,successful,3376,US,USD,2020-11-13 06:00:00+00:00,2021-07-23 05:00:00+00:00,False,False,music/indie rock,music,indie rock,subcat8
2171,3694,"Whitehead, Bell and Hughes",Multi-tiered radical definition,189400,189400,failed,5681,US,USD,2021-07-17 05:00:00+00:00,2021-11-12 06:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
625,2260,Rodriguez-Brown,Devolved foreground benchmark,171300,171300,failed,1059,US,USD,2021-01-29 06:00:00+00:00,2021-06-20 05:00:00+00:00,False,True,music/indie rock,music,indie rock,subcat8
1065,5374,Hall-Schaefer,Distributed eco-centric methodology,139500,139500,failed,1194,US,USD,2021-05-23 05:00:00+00:00,2021-07-29 05:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
174,4420,Meza-Rogers,Streamlined encompassing encryption,36400,36400,canceled,379,AU,AUD,2020-11-24 06:00:00+00:00,2021-12-26 06:00:00+00:00,False,False,music/rock,music,rock,subcat2
1344,3849,Curtis-Curtis,User-friendly reciprocal initiative,4200,4200,failed,30,AU,AUD,2021-04-20 05:00:00+00:00,2021-10-14 05:00:00+00:00,False,False,photography/photography books,photography,photography books,subcat15
2824,1638,Carlson Inc,Ergonomic fresh-thinking installation,2100,2100,successful,41,US,USD,2020-12-28 06:00:00+00:00,2021-11-24 06:00:00+00:00,False,False,music/rock,music,rock,subcat2
940,5230,"Clarke, Anderson and Lee",Robust explicit hardware,191200,191200,successful,1821,US,USD,2021-05-22 05:00:00+00:00,2021-06-30 05:00:00+00:00,False,True,theater/plays,theater,plays,subcat4
3024,1763,Evans Group,Stand-alone actuating support,8000,8000,successful,164,US,USD,2021-04-26 05:00:00+00:00,2021-07-14 05:00:00+00:00,False,False,technology/wearables,technology,wearables,subcat9
2164,4323,Bruce Group,Cross-platform methodical process improvement,5500,5500,failed,75,US,USD,2021-02-01 06:00:00+00:00,2021-09-05 05:00:00+00:00,False,True,technology/web,technology,web,subcat3
2427,5256,"Keith, Alvarez and Potter",Extended bottom-line open architecture,6100,6100,successful,157,CH,CHF,2021-09-05 05:00:00+00:00,2021-12-16 06:00:00+00:00,False,False,music/rock,music,rock,subcat2
1548,4836,Burton-Watkins,Extended reciprocal circuit,3500,3500,successful,246,US,USD,2020-08-01 05:00:00+00:00,2021-08-15 05:00:00+00:00,False,True,photography/photography books,photography,photography books,subcat15
2657,5981,Lopez and Sons,Polarized human-resource protocol,150500,150500,successful,1396,US,USD,2021-11-14 06:00:00+00:00,2021-11-24 06:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
2916,1463,Cordova Ltd,Synergized radical product,90400,90400,successful,2506,US,USD,2021-05-05 05:00:00+00:00,2021-08-08 05:00:00+00:00,False,False,technology/web,technology,web,subcat3
1348,4577,Brown-Vang,Robust heuristic artificial intelligence,9800,9800,successful,244,US,USD,2021-01-11 06:00:00+00:00,2021-08-25 05:00:00+00:00,False,False,photography/photography books,photography,photography books,subcat15
557,4951,Cruz-Ward,Robust content-based emulation,2600,2600,successful,146,AU,AUD,2021-04-01 05:00:00+00:00,2021-10-19 05:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
2915,3567,Hernandez Group,Ergonomic uniform open system,128100,128100,failed,955,DK,DKK,2020-05-16 05:00:00+00:00,2021-03-18 05:00:00+00:00,False,True,music/indie rock,music,indie rock,subcat8
320,5475,"Tran, Steele and Wilson",Profit-focused modular product,23300,23300,successful,1267,US,USD,2020-07-10 05:00:00+00:00,2021-03-23 05:00:00+00:00,False,True,film & video/shorts,film & video,shorts,subcat13
1458,2114,"Summers, Gallegos and Stein",Mandatory mobile product,188100,188100,failed,67,US,USD,2020-09-24 05:00:00+00:00,2021-07-27 05:00:00+00:00,False,False,music/indie rock,music,indie rock,subcat8
379,5216,Blair Group,Public-key 3rdgeneration budgetary management,4900,4900,failed,5,US,USD,2020-11-17 06:00:00+00:00,2021-11-23 06:00:00+00:00,False,False,publishing/translations,publishing,translations,subcat19
1879,1665,Nixon Inc,Centralized national firmware,800,800,failed,26,US,USD,2020-09-04 05:00:00+00:00,2021-04-16 05:00:00+00:00,False,True,film & video/documentary,film & video,documentary,subcat5
597,6051,White LLC,Cross-group 4thgeneration middleware,96700,96700,successful,1561,US,USD,2021-03-21 05:00:00+00:00,2021-10-17 05:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
1130,3983,"Santos, Black and Donovan",Pre-emptive scalable access,600,600,successful,48,US,USD,2020-04-15 05:00:00+00:00,2021-02-08 06:00:00+00:00,False,True,technology/wearables,technology,wearables,subcat9
2354,2966,"Jones, Contreras and Burnett",Sharable intangible migration,181200,181200,failed,1130,US,USD,2021-01-27 06:00:00+00:00,2021-12-16 06:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
1358,4478,Stone-Orozco,Proactive scalable Graphical User Interface,115000,115000,failed,782,US,USD,2021-01-06 06:00:00+00:00,2021-05-06 05:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
188,4238,"Lee, Gibson and Morgan",Digitized solution-oriented product,38800,38800,successful,2739,US,USD,2021-05-02 05:00:00+00:00,2021-08-26 05:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
2228,4404,Alexander-Williams,Triple-buffered cohesive structure,7200,7200,failed,210,US,USD,2021-04-17 05:00:00+00:00,2021-07-08 05:00:00+00:00,False,False,food/food trucks,food,food trucks,subcat1
1743,5666,Marks Ltd,Realigned human-resource orchestration,44500,44500,successful,3537,CA,CAD,2020-09-14 05:00:00+00:00,2021-04-11 05:00:00+00:00,False,True,theater/plays,theater,plays,subcat4
2563,3691,"Olsen, Edwards and Reid",Optional clear-thinking software,56000,56000,successful,2107,AU,AUD,2020-10-09 05:00:00+00:00,2021-06-06 05:00:00+00:00,False,False,technology/wearables,technology,wearables,subcat9
2424,2703,"Daniels, Rose and Tyler",Centralized global approach,8600,8600,failed,136,US,USD,2021-03-17 05:00:00+00:00,2021-04-15 05:00:00+00:00,False,False,technology/web,technology,web,subcat3
2369,4253,Adams Group,Reverse-engineered bandwidth-monitored contingency,27100,27100,successful,3318,DK,DKK,2021-03-09 06:00:00+00:00,2021-08-28 05:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
1134,5652,"Rogers, Huerta and Medina",Pre-emptive bandwidth-monitored instruction set,5100,5100,failed,86,CA,CAD,2020-04-16 05:00:00+00:00,2021-03-02 06:00:00+00:00,False,False,music/rock,music,rock,subcat2
2241,3279,"Howard, Carter and Griffith",Adaptive asynchronous emulation,3600,3600,successful,340,US,USD,2021-07-13 05:00:00+00:00,2021-09-11 05:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
2745,3233,Bailey PLC,Innovative actuating conglomeration,1000,1000,failed,19,US,USD,2020-04-28 05:00:00+00:00,2021-03-22 05:00:00+00:00,False,False,film & video/television,film & video,television,subcat20
1055,3017,Parker Group,Grass-roots foreground policy,88800,88800,failed,886,US,USD,2021-02-10 06:00:00+00:00,2021-08-16 05:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
1215,3482,Fox Group,Horizontal transitional paradigm,60200,60200,successful,1442,CA,CAD,2020-06-12 05:00:00+00:00,2021-02-20 06:00:00+00:00,False,True,film & video/shorts,film & video,shorts,subcat13
2036,2166,"Walker, Jones and Rodriguez",Networked didactic info-mediaries,8200,8200,failed,35,IT,EUR,2021-06-18 05:00:00+00:00,2021-10-07 05:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
1191,4146,Anthony-Shaw,Switchable contextually-based access,191300,191300,canceled,441,US,USD,2021-01-30 06:00:00+00:00,2021-05-23 05:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
879,2651,Cook LLC,Up-sized dynamic throughput,3700,3700,failed,24,US,USD,2021-02-24 06:00:00+00:00,2021-09-04 05:00:00+00:00,False,True,theater/plays,theater,plays,subcat4
3062,1409,Sutton PLC,Mandatory reciprocal superstructure,8400,8400,failed,86,IT,EUR,2020-07-25 05:00:00+00:00,2021-05-11 05:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
611,3717,"Long, Morgan and Mitchell",Upgradable 4thgeneration productivity,42600,42600,failed,243,US,USD,2020-11-07 06:00:00+00:00,2021-06-16 05:00:00+00:00,False,False,music/rock,music,rock,subcat2
3195,3963,"Calhoun, Rogers and Long",Progressive discrete hub,6600,6600,failed,65,US,USD,2020-04-25 05:00:00+00:00,2021-03-22 05:00:00+00:00,True,False,music/indie rock,music,indie rock,subcat8
1221,2152,Sandoval Group,Assimilated multi-tasking archive,7100,7100,successful,126,US,USD,2021-08-30 05:00:00+00:00,2021-09-21 05:00:00+00:00,False,False,music/metal,music,metal,subcat17
2536,2974,Smith and Sons,Upgradable high-level solution,15800,15800,successful,524,US,USD,2021-02-02 06:00:00+00:00,2021-12-15 06:00:00+00:00,False,False,music/electric music,music,electric music,subcat6
1834,1268,King Inc,Organic bandwidth-monitored frame,8200,8200,failed,100,DK,DKK,2020-08-06 05:00:00+00:00,2021-08-30 05:00:00+00:00,False,False,technology/wearables,technology,wearables,subcat9
593,1822,Perry and Sons,Business-focused logistical framework,54700,54700,successful,1989,US,USD,2021-03-14 06:00:00+00:00,2021-06-02 05:00:00+00:00,False,False,film & video/drama,film & video,drama,subcat7
3039,5066,Palmer Inc,Universal multi-state capability,63200,63200,failed,168,US,USD,2021-04-05 05:00:00+00:00,2021-07-05 05:00:00+00:00,False,False,music/electric music,music,electric music,subcat6
777,5075,"Hull, Baker and Martinez",Digitized reciprocal infrastructure,1800,1800,failed,13,US,USD,2020-03-14 05:00:00+00:00,2021-03-13 06:00:00+00:00,False,False,music/rock,music,rock,subcat2
835,3855,"Becker, Rice and White",Reduced dedicated capability,100,100,failed,1,CA,CAD,2020-09-24 05:00:00+00:00,2021-05-26 05:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
797,5923,"Osborne, Perkins and Knox",Cross-platform bi-directional workforce,2100,2100,successful,157,US,USD,2021-02-09 06:00:00+00:00,2021-10-26 05:00:00+00:00,False,False,technology/web,technology,web,subcat3
509,1867,Mcknight-Freeman,Upgradable scalable methodology,8300,8300,canceled,82,US,USD,2020-08-13 05:00:00+00:00,2021-04-22 05:00:00+00:00,False,False,food/food trucks,food,food trucks,subcat1
2286,4376,"Hayden, Shannon and Stein",Customer-focused client-server service-desk,143900,143900,successful,4498,AU,AUD,2021-05-24 05:00:00+00:00,2021-09-24 05:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
2110,2785,Daniel-Luna,Mandatory multimedia leverage,75000,75000,failed,40,US,USD,2020-10-20 05:00:00+00:00,2021-01-17 06:00:00+00:00,False,False,music/jazz,music,jazz,subcat18
1038,5884,Weaver-Marquez,Focused analyzing circuit,1300,1300,successful,80,US,USD,2021-04-10 05:00:00+00:00,2022-01-04 06:00:00+00:00,True,False,theater/plays,theater,plays,subcat4
2893,2441,"Austin, Baker and Kelley",Fundamental grid-enabled strategy,9000,9000,canceled,57,US,USD,2021-06-04 05:00:00+00:00,2021-10-29 05:00:00+00:00,False,False,publishing/fiction,publishing,fiction,subcat14
805,1243,Carney-Anderson,Digitized 5thgeneration knowledgebase,1000,1000,successful,43,US,USD,2020-12-25 06:00:00+00:00,2021-08-29 05:00:00+00:00,False,True,music/rock,music,rock,subcat2
225,3411,Jackson Inc,Mandatory multi-tasking encryption,196900,196900,successful,2053,US,USD,2020-12-07 06:00:00+00:00,2021-08-21 05:00:00+00:00,False,False,film & video/documentary,film & video,documentary,subcat5
968,2467,Warren Ltd,Distributed system-worthy application,194500,194500,live,808,AU,AUD,2021-06-07 05:00:00+00:00,2021-09-21 05:00:00+00:00,False,False,film & video/documentary,film & video,documentary,subcat5
1369,1850,Schultz Inc,Synergistic tertiary time-frame,9400,9400,failed,226,DK,DKK,2021-01-28 06:00:00+00:00,2021-08-24 05:00:00+00:00,False,False,film & video/science fiction,film & video,science fiction,subcat23
1417,2604,Thompson LLC,Customer-focused impactful benchmark,104400,104400,failed,1625,US,USD,2020-06-13 05:00:00+00:00,2021-06-17 05:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
3011,1693,Johnson Inc,Profound next generation infrastructure,8100,8100,successful,168,US,USD,2020-02-24 06:00:00+00:00,2021-03-05 06:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
2691,2969,Morgan-Warren,Face-to-face encompassing info-mediaries,87900,87900,successful,4289,US,USD,2020-12-20 06:00:00+00:00,2021-07-30 05:00:00+00:00,False,True,music/indie rock,music,indie rock,subcat8
2159,1544,Sullivan Group,Open-source fresh-thinking policy,1400,1400,successful,165,US,USD,2021-06-01 05:00:00+00:00,2021-07-24 05:00:00+00:00,False,False,music/rock,music,rock,subcat2
2515,4149,"Vargas, Banks and Palmer",Extended 24/7 implementation,156800,156800,failed,143,US,USD,2020-10-07 05:00:00+00:00,2021-05-14 05:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
544,3463,"Johnson, Dixon and Zimmerman",Organic dynamic algorithm,121700,121700,successful,1815,US,USD,2020-08-22 05:00:00+00:00,2021-01-06 06:00:00+00:00,False,False,theater/plays,theater,plays,subcat4
3030,2939,"Moore, Dudley and Navarro",Organic multi-tasking focus group,129400,129400,failed,934,US,USD,2021-03-09 06:00:00+00:00,2021-06-28 05:00:00+00:00,False,False,film & video/science fiction,film & video,science fiction,subcat23
817,2202,Price-Rodriguez,Adaptive logistical initiative,5700,5700,successful,397,GB,GBP,2021-02-04 06:00:00+00:00,2021-04-26 05:00:00+00:00,False,True,film & video/shorts,film & video,shorts,subcat13
1400,1728,Huang-Henderson,Stand-alone mobile customer loyalty,41700,41700,successful,1539,US,USD,2020-08-30 05:00:00+00:00,2021-08-04 05:00:00+00:00,False,False,film & video/animation,film & video,animation,subcat11
657,5362,Owens-Le,Focused composite approach,7900,7900,failed,17,US,USD,2021-07-31 05:00:00+00:00,2021-12-01 06:00:00+00:00,True,False,theater/plays,theater,plays,subcat4
966,4840,Huff LLC,Face-to-face clear-thinking Local Area Network,121500,121500,failed,2179,US,USD,2021-04-10 05:00:00+00:00,2021-10-01 05:00:00+00:00,True,False,food/food trucks,food,food trucks,subcat1
1558,2955,Johnson LLC,Cross-group cohesive circuit,4800,4800,successful,138,US,USD,2020-12-18 06:00:00+00:00,2021-04-27 05:00:00+00:00,False,False,photography/photography books,photography,photography books,subcat15
